instance_id,gold_pass,beh_fix_generated,beh_patch_len,beh_diff_size_chars,beh_files_modified,beh_num_turns,beh_total_cost_usd,beh_elapsed_s,beh_tool_count,beh_tool_used,beh_comp_ignore,beh_comp_generate_run,beh_comp_gen_run_iterate,beh_comp_full_pipeline,beh_comp_generate_only,beh_comp_other,beh_adversarial_review_used,beh_revised_after_failure,beh_submitted_despite_failure,beh_v009_verdict,beh_v009_confidence,beh_generate_count,beh_run_count,beh_test_pass_total,beh_test_fail_total,beh_test_error_count,beh_review_score_mean,beh_review_score_max,beh_total_actions,beh_action_pct_edit,beh_action_pct_search,beh_action_pct_bash,beh_first_edit_pct,beh_first_edit_action,beh_loop_count,beh_action_entropy,beh_parkinson_ratio,beh_total_input_tokens,beh_total_output_tokens,beh_total_cache_create_tokens,beh_total_cache_read_tokens,beh_total_thinking_tokens,beh_total_tokens,beh_n_thinking_blocks,beh_token_efficiency_ratio,beh_cache_hit_ratio,beh_token_budget_utilization,beh_tokens_per_edit,beh_thinking_to_output_ratio,beh_context_growth_rate,v009_lc_count,v009_unanimous,v009_verdict_lc,v009_mean_score,v009_std_score,v009_mean_logic,v009_mean_completeness,v009_mean_confidence,v009_min_score,v009_max_score,debate_verdict_correct,debate_verdict_incorrect,debate_verdict_uncertain,debate_score,debate_judge_confidence,debate_advocate_confidence,debate_bugs_found,debate_challenger_broken,debate_advocate_judge_agree,svg_line_recall,svg_accepted,svg_fix_generated,svg_platt_prob,enew1_read_edit_ratio,enew1_edits_without_read_pct,enew1_write_vs_edit_ratio,enew1_n_reads,enew1_n_edits,enew1_n_writes,enew2_recovery_breadth,enew2_retry_without_change_rate,enew2_error_rate_early,enew2_error_rate_late,enew2_total_errors
django__django-12284,1,1.0,659.0,659.0,1.0,29.0,0.3145383,131.1,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.35,1.0,2.0,0.0,0.0,0.0,0.35,0.35,28.0,0.0357142857142857,0.1428571428571428,0.8214285714285714,0.2142857142857142,6.0,23.0,1.264566543705914,0.2142857142857142,109.0,5278.0,39628.0,818690.0,595.0,863705.0,5.0,0.0061108827666853,0.9478815104694313,4.318525,863705.0,0.1127320954907161,490.96935494244025,3.0,0.0,1.0,0.7325,0.3074390183434757,0.7375,0.725,0.8975,0.2,0.91,1,0,0,0.88,0.88,0.92,2,1,1,0.0,0,1,0.585889898188194,3.0,0.0,0.0,3,1,0,0.0,0.0357142857142857,0.125,0.0,1
django__django-12286,1,1.0,1837.0,1837.0,2.0,23.0,0.26294775,125.2,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.58,1.0,2.0,0.0,2.0,0.0,0.58,0.58,22.0,0.0909090909090909,0.1818181818181818,0.7272727272727273,0.2272727272727272,5.0,14.0,1.815854740119989,0.2272727272727272,101.0,4006.0,44351.0,659135.0,645.0,707593.0,4.0,0.0056614466225641,0.9315171291971516,3.537965,353796.5,0.1610084872690963,962.4140391891476,2.0,0.0,0.0,0.8,0.14195069566578394,0.7549999999999999,0.7749999999999999,0.8125,0.58,0.93,1,0,0,0.78,0.78,0.95,2,1,1,0.0,0,0,0.585889898188194,1.5,0.0,0.0,3,2,0,0.0,0.0,0.1666666666666666,0.0,1
django__django-12308,1,1.0,721.0,721.0,1.0,31.0,0.3845232,221.7,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.55,1.0,2.0,8.0,2.0,0.0,0.55,0.55,34.0,0.1176470588235294,0.2352941176470588,0.6470588235294118,0.3529411764705882,12.0,18.0,2.4090036069121488,0.3529411764705882,186.0,6799.0,47824.0,1131942.0,1402.0,1186751.0,9.0,0.0057290872305984,0.9538159226324646,5.933755,296687.75,0.2062067951169289,736.9559244126658,0.0,0.0,0.0,0.5850000000000001,0.040926763859362246,0.525,0.5750000000000001,0.7475,0.52,0.62,0,1,0,0.21999999999999997,0.78,0.92,4,1,0,0.6429,0,1,0.7575056895000418,1.75,1.0,0.0,7,4,0,0.0,0.0,0.1,0.0,1
django__django-12453,1,1.0,1147.0,1147.0,1.0,29.0,0.3933899999999999,164.5,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.74,1.0,2.0,0.0,2.0,0.0,0.5449999999999999,0.74,28.0,0.1428571428571428,0.1785714285714285,0.6785714285714286,0.1785714285714285,5.0,19.0,1.986187965046303,0.1785714285714285,116.0,5919.0,55664.0,1055006.0,1242.0,1116705.0,6.0,0.0053004150603785,0.9447490608531348,5.583525,279176.25,0.2098327420172326,1028.648024606972,1.0,0.0,0.0,0.75,0.09513148795220225,0.725,0.7124999999999999,0.7349999999999999,0.64,0.89,0,1,0,0.21999999999999997,0.78,0.92,3,1,0,0.9375,1,1,0.8178725796583133,1.0,0.5,0.0,4,4,0,0.0,0.0,0.125,0.0,1
django__django-12470,1,1.0,884.0,884.0,1.0,31.0,0.58651155,275.2,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,1.0,0.0,0.0,1.0,,,34.0,0.0294117647058823,0.2941176470588235,0.6764705882352942,0.5588235294117647,19.0,23.0,1.9332338011645616,0.5588235294117647,1550.0,14336.0,69759.0,1249393.0,3929.0,1335038.0,8.0,0.0107382711203726,0.9358482679893756,6.67519,1335038.0,0.2740652901785714,1554.208383818644,0.0,0.0,0.0,0.4075,0.07189401922274204,0.375,0.27499999999999997,0.775,0.34,0.52,0,0,1,0.5,0.45,0.92,2,1,0,0.0,0,1,0.585889898188194,9.0,0.0,0.0,9,1,0,0.0,0.0,0.1,0.0,1
django__django-12497,1,1.0,2119.0,2119.0,2.0,23.0,0.2570118,92.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,2.0,8.0,2.0,0.0,,,22.0,0.1363636363636363,0.2272727272727272,0.6363636363636364,0.2272727272727272,5.0,12.0,2.298309401300804,0.2272727272727272,97.0,3086.0,39588.0,568753.0,180.0,611524.0,2.0,0.005046408644632,0.9300583460338432,3.05762,203841.33333333337,0.0583279325988334,909.3067657709166,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.95,1.0,1.0,1,0,0,0.92,0.92,0.95,2,1,1,0.8889,1,1,0.8087834732544074,1.3333333333333333,0.0,0.0,4,3,0,0.0,0.0,0.1666666666666666,0.0,1
django__django-12589,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0.010000000000000009,0.99,0.0,1,1,0,0.0,0,0,0.585889898188194,,,,9,0,0,0.0,0.0,0.1111111111111111,0.0,1
django__django-12700,1,1.0,707.0,707.0,1.0,17.0,0.19908705,88.7,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.34,1.0,2.0,10.0,2.0,0.0,0.34,0.34,16.0,0.0625,0.1875,0.75,0.3125,5.0,11.0,1.6922718656836104,0.3125,94.0,3260.0,35524.0,469112.0,386.0,507990.0,3.0,0.006417449162385,0.9234669973818382,2.53995,507990.0,0.1184049079754601,648.2562582345192,0.0,0.0,0.0,0.345,0.004999999999999977,0.2,0.375,0.8999999999999999,0.34,0.35,0,1,0,0.050000000000000044,0.95,0.92,3,1,0,0.0,0,1,0.585889898188194,2.0,0.0,0.0,2,1,0,0.0,0.0,0.25,0.0,1
django__django-12708,1,1.0,754.0,754.0,1.0,19.0,0.2347853999999999,119.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.32,1.0,2.0,0.0,2.0,0.0,0.32,0.32,18.0,0.0555555555555555,0.3333333333333333,0.6111111111111112,0.3888888888888889,7.0,12.0,2.011920928594794,0.3888888888888889,32.0,3870.0,40239.0,583604.0,877.0,627745.0,5.0,0.0061649236553058,0.9296832312483572,3.138725,627745.0,0.2266149870801033,808.1667873303167,0.0,0.0,0.0,0.28,0.04000000000000001,0.22500000000000003,0.22499999999999998,0.85,0.24,0.32,0,1,0,0.28,0.72,0.85,2,1,0,0.0,0,0,0.585889898188194,5.0,0.0,0.0,5,1,0,0.0,0.0,0.2,0.0,1
django__django-12747,1,1.0,1040.0,1040.0,1.0,31.0,0.43704,230.7,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.48,1.0,1.0,0.0,1.0,0.0,0.48,0.48,31.0,0.2580645161290322,0.2580645161290322,0.4838709677419355,0.2258064516129032,7.0,17.0,2.6799360853693943,0.2258064516129032,123.0,8759.0,57245.0,1305668.0,1347.0,1371795.0,8.0,0.0063850648238257,0.9517952755331518,6.858975,171474.375,0.1537846786162804,900.2317841334691,0.0,0.0,0.0,0.38749999999999996,0.021650635094610987,0.35,0.3,0.85,0.35,0.4,1,0,0,0.85,0.85,0.92,3,1,1,1.0,1,1,0.829062846965351,0.875,0.0,0.0,7,8,0,0.5,0.0,0.1111111111111111,0.1,2
django__django-12856,1,1.0,614.0,614.0,1.0,29.0,0.3188183999999999,122.6,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.52,1.0,2.0,0.0,0.0,0.0,0.52,0.52,28.0,0.0357142857142857,0.25,0.7142857142857143,0.5,14.0,17.0,1.917726060158736,0.5,6423.0,4018.0,46923.0,919907.0,330.0,977271.0,4.0,0.0041114491272124,0.9413018497428042,4.886355,977271.0,0.0821304131408661,715.8924546464269,0.0,0.0,0.0,0.485,0.0986154146165801,0.4,0.42500000000000004,0.7675000000000001,0.35,0.62,0,1,0,0.21999999999999997,0.78,0.92,3,1,0,0.0,0,0,0.585889898188194,6.0,0.0,0.0,6,1,0,0.0,0.0,0.125,0.0,1
django__django-12908,1,1.0,980.0,980.0,2.0,23.0,0.2374002,87.7,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.24,1.0,1.0,0.0,0.0,1.0,0.24,0.24,22.0,0.0909090909090909,0.2272727272727272,0.6818181818181818,0.3181818181818182,7.0,14.0,1.9628150414142904,0.3181818181818182,1157.0,3492.0,39218.0,636925.0,457.0,680792.0,4.0,0.0051293199685072,0.9355647539924088,3.40396,340396.0,0.1308705612829324,590.1183672213848,0.0,0.0,0.0,0.345,0.028722813232690145,0.675,0.175,0.875,0.3,0.38,0,1,0,0.15000000000000002,0.85,0.92,2,1,0,0.0,0,0,0.585889898188194,2.0,0.0,0.0,4,2,0,0.0,0.0,0.1666666666666666,0.0,1
django__django-12915,1,1.0,912.0,912.0,1.0,27.0,0.30608415,134.9,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,1.0,2.0,2.0,2.0,0.0,0.32,0.4,26.0,0.1153846153846153,0.1538461538461538,0.7307692307692307,0.1923076923076923,5.0,18.0,1.9797218324096135,0.1923076923076923,42.0,4040.0,43860.0,827699.0,559.0,875641.0,5.0,0.0046137629462302,0.9452492516910468,4.378205,291880.3333333333,0.1383663366336633,669.2514797223237,0.0,0.0,0.0,0.37,0.10700467279516347,0.25,0.475,0.85,0.25,0.5,1,0,0,0.85,0.85,0.95,3,1,1,0.0,0,1,0.585889898188194,1.0,0.6666666666666666,0.0,3,3,0,0.0,0.0,0.1428571428571428,0.0,1
django__django-12983,1,1.0,509.0,509.0,1.0,17.0,0.2623149,101.8,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.71,1.0,2.0,30.0,2.0,0.0,0.71,0.71,16.0,0.0625,0.1875,0.75,0.25,4.0,13.0,1.2366407419411674,0.25,93.0,4368.0,51284.0,536739.0,755.0,592484.0,4.0,0.0073723509833176,0.9059130710702736,2.96242,592484.0,0.1728479853479853,1291.9614517265682,2.0,0.0,0.0,0.7300000000000001,0.17248188310660342,0.7375,0.6625,0.7675,0.52,0.91,1,0,0,0.92,0.92,0.95,0,0,1,0.0,0,1,0.585889898188194,2.0,0.0,0.0,2,1,0,0.5,0.0,0.25,0.0,2
django__django-13028,1,1.0,629.0,629.0,1.0,21.0,0.3001284,129.3,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.24,1.0,2.0,0.0,2.0,0.0,0.24,0.24,20.0,0.05,0.2,0.75,0.35,7.0,13.0,1.7732143550933817,0.35,34.0,5913.0,37614.0,635052.0,725.0,678613.0,3.0,0.0087133609288357,0.9358087746624364,3.393065,678613.0,0.1226111956705564,1073.0604154755097,1.0,0.0,0.0,0.475,0.24804233509624926,0.42500000000000004,0.38749999999999996,0.8425,0.24,0.89,1,0,0,0.92,0.92,0.95,2,1,1,0.0,0,1,0.585889898188194,3.0,0.0,0.0,3,1,0,0.5,0.0,0.1666666666666666,0.1666666666666666,3
django__django-13033,1,1.0,885.0,885.0,1.0,18.0,0.4474825,187.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.28,1.0,2.0,0.0,0.0,2.0,0.28,0.28,17.0,0.0588235294117647,0.1176470588235294,0.7647058823529411,0.2352941176470588,4.0,12.0,1.311278124459133,0.2352941176470588,32.0,3947.0,36523.0,598181.0,400.0,638683.0,5.0,0.0061799045849036,0.9365851290859472,3.193415,638683.0,0.1013427919939194,680.3671428571427,0.0,0.0,0.0,0.3325,0.03699662146737184,0.2625,0.25,0.75,0.28,0.38,0,1,0,0.28,0.72,0.82,0,0,0,1.0,1,1,0.829062846965351,2.0,0.0,0.0,2,1,0,1.0,0.0,0.0,0.0,0
django__django-13158,0,1.0,486.0,486.0,1.0,26.0,0.32912925,131.4,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.55,1.0,1.0,0.0,0.0,1.0,0.55,0.55,25.0,0.04,0.28,0.68,0.48,12.0,14.0,2.042481250360578,0.48,41.0,5534.0,38330.0,836251.0,1115.0,880156.0,5.0,0.0062875217575066,0.9501167974768108,4.40078,880156.0,0.2014817491868449,850.496812612131,0.0,0.0,0.0,0.54,0.04242640687119283,0.525,0.475,0.6925,0.48,0.58,0,0,1,0.5,0.45,0.92,2,1,0,0.0,0,1,0.585889898188194,6.0,0.0,0.0,6,1,0,0.5,0.0,0.1428571428571428,0.125,2
django__django-13220,0,1.0,1808.0,1808.0,1.0,14.0,0.2818374,145.8,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35,1.0,2.0,43.0,1.0,0.0,0.35,0.35,13.0,0.1538461538461538,0.3076923076923077,0.5384615384615384,0.3076923076923077,4.0,7.0,2.2841591278514217,0.3076923076923077,94.0,8053.0,53307.0,542554.0,1265.0,604008.0,5.0,0.0133326048661607,0.8982563144859008,3.02004,302004.0,0.1570843164038246,1711.5139777975844,0.0,0.0,0.0,0.35,0.0,0.25,0.42500000000000004,0.85,0.35,0.35,1,0,0,0.82,0.82,0.92,5,1,1,0.3651,0,1,0.6892902396455125,1.5,0.5,0.0,3,2,0,0.0,0.0,0.3333333333333333,0.0,1
django__django-13230,1,1.0,595.0,595.0,1.0,15.0,0.1612072499999999,73.4,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.58,1.0,1.0,9.0,0.0,0.0,0.58,0.58,14.0,0.0714285714285714,0.2142857142857142,0.7142857142857143,0.4285714285714285,6.0,8.0,2.0349409139562287,0.4285714285714285,91.0,2423.0,39208.0,409832.0,286.0,451554.0,3.0,0.0053659141542318,0.9076035202877176,2.25777,451554.0,0.11803549319026,770.1970919324579,2.0,0.0,0.0,0.7625,0.22331312097590683,0.7249999999999999,0.775,0.8275,0.4,0.99,0,1,0,0.21999999999999997,0.78,0.92,2,1,0,0.7143,0,1,0.7732961582791882,2.0,0.0,0.0,2,1,0,0.0,0.0,0.25,0.0,1
django__django-13265,0,1.0,1809.0,1809.0,1.0,31.0,0.516657,226.6,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.63,1.0,2.0,0.0,2.0,0.0,0.63,0.63,31.0,0.032258064516129,0.3225806451612903,0.6451612903225806,0.1935483870967742,6.0,14.0,2.0961399650265076,0.1935483870967742,120.0,9906.0,69005.0,1418753.0,2559.0,1497784.0,9.0,0.0066137707439791,0.9472347147519268,7.48892,1497784.0,0.258328285887341,1250.9381763290723,0.0,0.0,0.0,0.4725,0.1620763708873073,0.4375,0.45,0.75,0.36,0.75,0,1,0,0.15000000000000002,0.85,0.92,3,1,0,0.0,0,0,0.585889898188194,9.0,0.0,0.0,9,1,0,0.0,0.0,0.1111111111111111,0.0,1
django__django-13315,1,1.0,674.0,674.0,1.0,22.0,0.2139843,103.5,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6,1.0,1.0,0.0,0.0,1.0,0.6,0.6,21.0,0.0476190476190476,0.1904761904761904,0.7619047619047619,0.3333333333333333,7.0,16.0,1.5567796494470394,0.3333333333333333,1921.0,2718.0,32298.0,541222.0,426.0,578159.0,3.0,0.0047011289282014,0.9361127302351084,2.890795,578159.0,0.1567328918322295,746.763382566379,0.0,0.0,0.0,0.585,0.008660254037844395,0.6,0.5,0.7275,0.58,0.6,1,0,0,0.72,0.72,0.92,3,0,1,1.0,1,1,0.829062846965351,2.0,0.0,0.0,2,1,0,0.0,0.0,0.3333333333333333,0.0,2
django__django-13321,0,1.0,720.0,720.0,1.0,22.0,0.26472615,95.6,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.25,1.0,2.0,0.0,0.0,0.0,0.25,0.25,21.0,0.1428571428571428,0.238095238095238,0.6190476190476191,0.1904761904761904,4.0,15.0,1.8709505944546687,0.1904761904761904,38.0,3694.0,39369.0,693121.0,130.0,736222.0,2.0,0.0050175083059185,0.9414565171918252,3.68111,245407.33333333337,0.0351922035733622,639.631254861291,0.0,0.0,0.0,0.26249999999999996,0.10231690964840562,0.175,0.175,0.9,0.1,0.35,0,1,0,0.25,0.75,0.95,2,1,0,0.0,0,1,0.585889898188194,1.6666666666666667,0.0,0.0,5,3,0,1.0,0.0,0.1666666666666666,0.1428571428571428,2
django__django-13401,1,1.0,1795.0,1795.0,1.0,25.0,0.29658555,135.8,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25,1.0,1.0,0.0,0.0,1.0,0.25,0.25,24.0,0.0833333333333333,0.1666666666666666,0.75,0.2083333333333333,5.0,15.0,1.9451720035002105,0.2083333333333333,106.0,5288.0,39177.0,764048.0,584.0,808619.0,4.0,0.0065395445815643,0.9448800980437017,4.043095,404309.5,0.1104387291981845,671.0805069930071,0.0,0.0,0.0,0.35,0.0,0.1625,0.7,0.9374999999999999,0.35,0.35,0,1,0,0.21999999999999997,0.78,0.92,3,1,0,0.0,0,1,0.585889898188194,1.5,0.5,0.0,3,2,0,0.0,0.0,0.1428571428571428,0.0,1
django__django-13447,1,1.0,1701.0,1701.0,1.0,23.0,0.2592285,103.9,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.65,1.0,1.0,0.0,0.0,1.0,0.65,0.65,22.0,0.1818181818181818,0.1363636363636363,0.6818181818181818,0.2272727272727272,5.0,17.0,1.8751458114455384,0.2272727272727272,35.0,3926.0,30131.0,662903.0,484.0,696995.0,4.0,0.0056327520283502,0.9510871670528483,3.484975,174248.75,0.1232806928171166,553.3727644652249,1.0,0.0,0.0,0.8125,0.07495832175282477,0.8500000000000001,0.7875,0.7399999999999999,0.71,0.91,0,1,0,0.21999999999999997,0.78,0.92,3,1,0,0.0,0,1,0.585889898188194,0.5,0.0,0.0,2,4,0,0.0,0.0,0.1666666666666666,0.0,1
django__django-13448,0,1.0,671.0,671.0,1.0,31.0,1.1064657000000002,531.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,33.0,0.3939393939393939,0.3939393939393939,0.2121212121212121,0.3636363636363636,12.0,15.0,2.705439938586857,0.3636363636363636,647.0,34159.0,129969.0,3295544.0,9953.0,3460319.0,24.0,0.0098716332222549,0.95238155788527,17.301595,266178.3846153846,0.2913726982640007,2182.235909898521,0.0,0.0,0.0,0.235,0.008660254037844383,0.1,0.2,0.95,0.22,0.24,0,1,0,0.21999999999999997,0.78,0.85,3,1,0,0.625,0,1,0.7534318233371681,0.8461538461538461,0.3846153846153846,0.0,11,13,0,0.0,0.0,0.2222222222222222,0.0,2
django__django-13551,1,1.0,858.0,858.0,1.0,29.0,0.3102047999999999,136.3,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.52,1.0,1.0,0.0,0.0,1.0,0.52,0.52,28.0,0.0357142857142857,0.2142857142857142,0.75,0.1785714285714285,5.0,19.0,1.7550118241789237,0.1785714285714285,109.0,3925.0,39186.0,849650.0,290.0,892870.0,2.0,0.0043959366985115,0.9515942970421226,4.46435,892870.0,0.0738853503184713,599.4602064441445,0.0,0.0,0.0,0.49,0.05196152422706632,0.35,0.6000000000000001,0.85,0.4,0.52,0,1,0,0.21999999999999997,0.78,0.92,3,1,0,0.0,0,1,0.585889898188194,5.0,0.0,0.0,5,1,0,0.0,0.0357142857142857,0.125,0.0,1
django__django-13590,1,1.0,774.0,774.0,1.0,24.0,0.2838134999999999,183.9,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.71,1.0,3.0,12.0,3.0,0.0,0.71,0.71,23.0,0.0869565217391304,0.217391304347826,0.6956521739130435,0.217391304347826,5.0,13.0,2.106048095418327,0.217391304347826,106.0,4415.0,44485.0,772949.0,662.0,821955.0,5.0,0.0053713402801856,0.9403787311957468,4.109775,410977.5,0.1499433748584371,779.9310897435897,0.0,0.0,0.0,0.47,0.11357816691600547,0.4,0.42500000000000004,0.7925,0.34,0.64,0,1,0,0.07999999999999996,0.92,0.92,3,1,0,0.6667,0,1,0.7628510552030716,2.0,0.5,0.0,4,2,0,0.5,0.0,0.1666666666666666,0.0,3
django__django-13658,1,1.0,896.0,896.0,1.0,9.0,0.09919275,45.2,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,8.0,0.0,0.0,,,8.0,0.25,0.25,0.5,0.375,3.0,2.0,2.521640636343318,0.375,13.0,1100.0,18600.0,173703.0,14.0,193416.0,1.0,0.0056872233941349,0.8980797865740167,0.96708,96708.0,0.0127272727272727,392.2460474308302,4.0,1.0,1.0,0.99,0.0,1.0,1.0,0.9349999999999999,0.99,0.99,1,0,0,0.95,0.95,0.95,0,0,1,0.3803,0,1,0.6932865751550208,0.5,0.5,0.0,1,2,0,0.5,0.0,0.5,0.0,2
django__django-13660,0,1.0,973.0,973.0,1.0,9.0,0.14188485,107.5,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.26,1.0,2.0,0.0,2.0,0.0,0.26,0.26,8.0,0.125,0.125,0.75,0.25,2.0,5.0,1.1488348542809166,0.25,20.0,2759.0,26891.0,287465.0,535.0,317135.0,3.0,0.0086997650842701,0.9064436281079036,1.585675,317135.0,0.1939108372598767,971.4756431308156,0.0,0.0,0.0,0.3075,0.04380353866983806,0.19999999999999998,0.2,0.875,0.25,0.35,0,1,0,0.020000000000000018,0.98,0.95,3,1,0,1.0,1,1,0.829062846965351,1.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0.0,0
django__django-13710,1,1.0,749.0,749.0,1.0,30.0,0.3487051499999999,158.2,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.32,1.0,2.0,0.0,2.0,0.0,0.32,0.32,29.0,0.1379310344827586,0.1724137931034483,0.6896551724137931,0.1724137931034483,5.0,19.0,2.208966082694623,0.1724137931034483,119.0,6248.0,54720.0,1138878.0,1077.0,1199965.0,7.0,0.0052068185322071,0.9490926818698878,5.999825,299991.25,0.1723751600512164,802.0767809915623,0.0,0.0,0.0,0.35750000000000004,0.060570207197928584,0.2,0.325,0.875,0.28,0.45,0,1,0,0.21999999999999997,0.78,0.92,3,1,0,0.8571,1,1,0.8026511482105197,1.0,0.25,0.0,4,4,0,0.0,0.0,0.125,0.0,1
django__django-13757,1,1.0,1938.0,1938.0,2.0,23.0,0.3046573499999999,138.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.89,0.0,0.0,0.0,0.0,0.0,0.8049999999999999,0.89,22.0,0.1363636363636363,0.2272727272727272,0.6363636363636364,0.3181818181818182,7.0,12.0,2.2983094013008034,0.3181818181818182,104.0,5329.0,44504.0,771034.0,413.0,820971.0,3.0,0.0064910940824949,0.9391732472888812,4.104855,273657.0,0.077500469131169,785.0722369116868,4.0,1.0,1.0,0.9025,0.010897247358851694,0.9125,0.8625,0.8099999999999999,0.89,0.92,1,0,0,0.85,0.85,0.95,3,1,1,0.1429,0,1,0.6278613355248318,1.3333333333333333,0.3333333333333333,0.0,4,3,0,0.0,0.0,0.1666666666666666,0.0,1
django__django-13768,0,1.0,915.0,915.0,1.0,10.0,0.1227919499999999,51.6,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,12.0,0.0,0.0,,,9.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,4.0,6.0,2.25,0.4444444444444444,83.0,1390.0,36563.0,238422.0,53.0,276458.0,2.0,0.0050278885038595,0.8624167142929486,1.38229,92152.66666666669,0.0381294964028776,1032.84126984127,4.0,1.0,1.0,0.9175000000000001,0.008291561975888507,0.95,0.9,0.8574999999999999,0.91,0.93,0,1,0,0.21999999999999997,0.78,0.95,2,0,0,0.6296,0,1,0.7544831194410968,0.6666666666666666,0.0,0.0,2,3,0,0.0,0.0,0.5,0.0,1
django__django-13925,1,1.0,600.0,600.0,1.0,31.0,0.4290548999999999,187.4,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.35,1.0,2.0,0.0,2.0,0.0,0.35,0.35,30.0,0.1,0.2333333333333333,0.6666666666666666,0.3333333333333333,10.0,19.0,2.2763250833821176,0.3333333333333333,52.0,7796.0,48260.0,1180711.0,1698.0,1236819.0,10.0,0.0063032666865564,0.954635237654014,6.184095,412273.0,0.2178040020523345,919.220698512206,0.0,0.0,0.0,0.4225,0.017853571071357124,0.375,0.325,0.775,0.4,0.45,0,1,0,0.21999999999999997,0.78,0.92,0,0,0,0.0,0,0,0.585889898188194,2.0,0.3333333333333333,0.0,6,3,0,0.0,0.0333333333333333,0.1111111111111111,0.0,1
django__django-13933,1,1.0,3356.0,3356.0,2.0,31.0,0.3894164999999999,153.4,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.78,1.0,2.0,0.0,0.0,2.0,0.78,0.78,31.0,0.1935483870967742,0.2580645161290322,0.5483870967741935,0.1935483870967742,6.0,17.0,2.7055872616982604,0.1935483870967742,114.0,6104.0,46974.0,1059596.0,919.0,1112788.0,4.0,0.0054853215527126,0.9521993407549326,5.56394,185464.66666666663,0.1505570117955439,776.1060126582274,1.0,0.0,0.0,0.5925,0.20897069172494026,0.4875,0.65,0.8250000000000001,0.35,0.92,1,0,0,0.85,0.85,0.95,0,0,1,0.0,0,1,0.585889898188194,1.1666666666666667,0.0,0.0,7,6,0,0.0,0.0,0.1111111111111111,0.0,1
